gene_id,Symbol,Product_Description
PVP01_0705000,N/A,"arginase,.putative"
PVP01_0705100,N/A,"zinc.finger.protein,.putative"
PVP01_0705200,LRR9,leucine-rich.repeat.protein
PVP01_0705300,N/A,"CPP,UF"
PVP01_0705400,N/A,"tubulin-specific.chaperone,.putative"
PVP01_0705500,N/A,"CPP,UF"
PVP01_0705600,N/A,"CPP,UF"
PVP01_0705700,N/A,"GTPase-activating.protein,.putative"
PVP01_0705800,N/A,"CPP,UF"
PVP01_0705900,ClpY,"ATP-dependent.protease.ATPase.subunit.ClpY,.putative"
PVP01_0706000,N/A,"CPP,UF"
PVP01_0706100,N/A,"translation.initiation.factor.SUI1,.putative"
PVP01_0706200,N/A,"proteasome.activator.28.subunit.beta,.putative"
PVP01_0706300,N/A,"ribosomal.protein.L35,.apicoplast,.putative"
PVP01_0706400,PDF,"peptide.deformylase,.putative"
PVP01_0706500,PMP1,"plasma.membrane.protein.1,.putative"
PVP01_0706600,N/A,"apicoplast.integral.membrane.protein,.putative"
PVP01_0706700,N/A,"CPP,UF"
PVP01_0706800,N/A,"conserved.protein,.unknown.function"
PVP01_0706900,N/A,"CPP,UF"
PVP01_0707000,N/A,"CPP,UF"
PVP01_0707100,N/A,"ribosomal.RNA.methyltransferase,.putative"
PVP01_0707200,N/A,"tRNA.pseudouridine.synthase,.putative"
PVP01_0707300,N/A,"mitochondrial.carrier.protein,.putative"
PVP01_0707400,N/A,"CPP,UF"
PVP01_0707500,N/A,"CPP,UF"
PVP01_0707600,N/A,"CPP,UF"
PVP01_0707700,POFUT2,"GDP-fucose.protein.O-fucosyltransferase.2,.putative"
PVP01_0707800,ARP,"apoptosis-related.protein,.putative"
PVP01_0707900,N/A,"exoribonuclease,.putative"
PVP01_0708000,SPM1,"subpellicular.microtubule.protein.1,.putative"
PVP01_0708100,N/A,"CPP,UF"
PVP01_0708200,N/A,"FHA.domain.protein,.putative"
PVP01_0708300,SNRPD3,"small.nuclear.ribonucleoprotein.Sm.D3,.putative"
PVP01_0708400,N/A,"helicase.SKI2W,.putative"
PVP01_0708500,SET4,"SET.domain.protein,.putative"
PVP01_0708600,N/A,"exportin-7,.putative"
PVP01_0708700,N/A,"CPP,UF"
PVP01_0708800,N/A,"CPP,UF"
PVP01_0708900,N/A,"selenide.water.dikinase,.putative"
PVP01_0709000,N/A,"DNA.repair.protein.REV1,.putative"
PVP01_0709100,N/A,"SNARE.protein,.putative"
PVP01_0709200,ALP5a,"actin-like.protein,.putative"
PVP01_0709300,NBP35,"cytosolic.Fe-S.cluster.assembly.factor.NBP35,.putative"
PVP01_0709400,N/A,"DNA.primase.large.subunit,.putative"
PVP01_0709500,N/A,"phosphatidylinositol.N-acetylglucosaminyltransferase,.putative"
PVP01_0709600,N/A,"CPP,UF"
PVP01_0709700,N/A,"CPP,UF"
PVP01_0709800,CRMP1,"cysteine.repeat.modular.protein.1,.putative"
PVP01_0709900,N/A,"CPP,UF"
PVP01_0710000,N/A,"CPP,UF"
PVP01_0710100,N/A,"CPP,UF"
PVP01_0710200,N/A,"GTP-binding.protein,.putative"
PVP01_0710300,N/A,"CPP,UF"
PVP01_0710400,ICP,"inhibitor.of.cysteine.proteases,.putative"
PVP01_0710500,N/A,"CPP,UF"
PVP01_0710600,N/A,"zinc.finger.protein,.putative"
PVP01_0710700,N/A,"CPP,UF"
PVP01_0710800,N/A,"alkaline.phosphatase,.putative"
PVP01_0710900,N/A,"SAP.domain-containing.protein,.putative"
PVP01_0711000,N/A,"CPP,UF"
PVP01_0711100,N/A,"CPP,UF"
PVP01_0711200,GCD10,"tRNA.(adenine(58)-N(1))-methyltransferase.non-.catalytic.subunit.TRM6,.putative"
PVP01_0711300,RPN8,"26S.proteasome.regulatory.subunit.RPN8,.putative"
PVP01_0711400,N/A,"conserved.protein,.unknown.function"
PVP01_0711500,N/A,"CPP,UF"
PVP01_0711600,EF-1beta,"elongation.factor.1-beta,.putative"
PVP01_0711700,N/A,"CPP,UF"
PVP01_0711800,N/A,"CPP,UF"
PVP01_0711900,N/A,"protease,.putative"
PVP01_0712000,N/A,"CPP,UF"
PVP01_0712100,N/A,"CPP,UF"
PVP01_0712200,N/A,"CPP,UF"
PVP01_0712300,RRSapi,"arginine--tRNA.ligase,.putative"
PVP01_0712400,N/A,"pseudouridylate.synthase,.putative"
PVP01_0712500,N/A,"CPP,UF"
PVP01_0712600,N/A,"phospholipid.or.glycerol.acyltransferase,.putative"
PVP01_0712700,N/A,"met-10+.like.protein,.putative"
PVP01_0712800,N/A,"CPP,UF"
PVP01_0712900,N/A,"CPP,UF"
PVP01_0713000,ELF1,"transcription.elongation.factor.1,.putative"
PVP01_0713100,MFR4,"major.facilitator.superfamily-related.transporter,.putative"
PVP01_0713200,N/A,"GINS.complex.subunit.Psf3,.putative"
PVP01_0713300,N/A,"BSD-domain.protein,.putative"
PVP01_0713400,NDH2,"type.II.NADH:ubiquinone.oxidoreductase,.putative"
PVP01_0713500,UBC9,"SUMO-conjugating.enzyme.UBC9,.putative"
PVP01_0713600,N/A,"ribonuclease.H2.subunit.C,.putative"
PVP01_0713700,N/A,"CPP,UF"
PVP01_0713800,PFK9,"ATP-dependent.6-phosphofructokinase,.putative"
PVP01_0713900,N/A,"CPP,UF"
PVP01_0714000,N/A,"CPP,UF"
PVP01_0714100,N/A,"CPP,UF"
PVP01_0714200,GLTP,"glycolipid.transfer.protein,.putative"
PVP01_0714300,N/A,"CPP,UF"
PVP01_0714400,MFS2,"major.facilitator.superfamily.domain-containing.protein,.putative"
PVP01_0714500,TRX3,"thioredoxin.3,.putative"
PVP01_0714600,N/A,"CPP,UF"
PVP01_0714700,N/A,"CPP,UF"
PVP01_0714800,N/A,"CPP,UF"
PVP01_0714900,UFD1,"ubiquitin.fusion.degradation.protein.1,.putative"
PVP01_0715000,N/A,"methyltransferase,.putative"
PVP01_0715100,HoMu,"RNA-binding.protein.musashi,.putative"
PVP01_0715200,N/A,"CPP,UF"
PVP01_0715300,N/A,"zinc.finger.protein,.putative"
PVP01_0715400,MOP,"merozoite.organizing.protein,.putative"
PVP01_0715500,OGG1,"N-glycosylase/DNA.lyase,.putative"
PVP01_0715600,N/A,"CPP,UF"
PVP01_0715700,N/A,"CPP,UF"
PVP01_0715800,N/A,"CPP,UF"
PVP01_0715900,N/A,"CPP,UF"
PVP01_0716000,PRP43,"pre-mRNA-splicing.factor.ATP-dependent.RNA.helicase.PRP43,.putative"
PVP01_0716100,N/A,"GPN-loop.GTPase,.putative"
PVP01_0716200,N/A,"CPP,UF"
PVP01_0716300,HSP70-2,"heat.shock.protein.70,.putative"
PVP01_0716400,GAP50,"glideosome-associated.protein.50,.putative"
PVP01_0716500,N/A,"cytochrome.b5-like.heme/steroid.binding.protein,.putative"
PVP01_0716600,N/A,"50S.ribosomal.protein.L3,.apicoplast,.putative"
PVP01_0716700,EIF3F,"eukaryotic.translation.initiation.factor.3.subunit.F,.putative"
PVP01_0716800,N/A,"CPP,UF"
PVP01_0716900,TR,telomerase.RNA
PVP01_0717000,RECQ1,"ATP-dependent.DNA.helicase.Q1,.putative"
PVP01_0717100,N/A,"CPP,UF"
PVP01_0717200,N/A,"dihydrouridine.synthase,.putative"
PVP01_0717300,gammaGCS,"gamma-glutamylcysteine.synthetase,.putative"
PVP01_0717400,N/A,"nucleosome.assembly.protein.1,.putative"
PVP01_0717500,N/A,"DnaJ.protein,.putative"
PVP01_0717600,N/A,"PPPDE.peptidase,.putative"
PVP01_0717700,TrxL1,"thioredoxin-like.protein.1,.putative"
PVP01_0717800,PDI9,"protein.disulfide.isomerase,.putative"
PVP01_0717900,MFS3,"major.facilitator.superfamily.domain-containing.protein,.putative"
PVP01_0718000,N/A,"dolichyl-diphosphooligosaccharide--protein.glycosyltransferase.48.kDa.subunit,.putative"
PVP01_0718100,N/A,"pyridoxal.5'-phosphate.dependent.enzyme.class.III,.putative"
PVP01_0718200,N/A,TLD.domain-containing.protein
PVP01_0718300,N/A,"regulator.of.chromosome.condensation,.putative"
PVP01_0718400,ELO3,"long.chain.fatty.acid.elongation.enzyme,.putative"
PVP01_0718500,N/A,"chaperone,.putative"
PVP01_0718600,N/A,"CS.domain.protein,.putative"
PVP01_0718700,N/A,"CPP,UF"
PVP01_0718800,N/A,"CPP,UF"
PVP01_0718900,N/A,"ADP-ribosylation.factor,.putative"
PVP01_0719000,N/A,"CPP,UF"
PVP01_0719100,N/A,"CRAL/TRIO.domain-containing.protein,.putative"
PVP01_0719200,N/A,"inosine-5'-monophosphate.dehydrogenase,.putative"
PVP01_0719300,PRP24,"U4/U6.snRNA-associated-splicing.factor,.putative"
PVP01_0719400,N/A,"ubiquitin-conjugating.enzyme.E2,.putative"
PVP01_0719500,N/A,"WD.repeat-containing.protein,.putative"
PVP01_0719600,N/A,"CPP,UF"
PVP01_0719700,N/A,"CPP,UF"
PVP01_0719800,N/A,"CPP,UF"
PVP01_0719900,NifU,"NifU-like.scaffold.protein,.putative"
PVP01_0720000,N/A,"CPP,UF"
PVP01_0720100,N/A,"tetratricopeptide.repeat.protein,.putative"
PVP01_0720200,N/A,"CPP,UF"
PVP01_0720300,RPF1,"ribosome.production.factor.1,.putative"
PVP01_0720400,N/A,"CPP,UF"
PVP01_0720500,N/A,"dynein.intermediate.chain,.putative"
PVP01_0720600,N/A,"ubiquitin-like.protein,.putative"
PVP01_0720700,SAMS,"S-adenosylmethionine.synthetase,.putative"
PVP01_0720800,N/A,"CPP,UF"
PVP01_0720900,pBAS,"para-aminobenzoic.acid.synthetase,.putative"
PVP01_0721000,PGK,"phosphoglycerate.kinase,.putative"
PVP01_0721100,N/A,"glutamine.synthetase,.putative"
PVP01_0721200,PRP18,"pre-mRNA-splicing.factor.18,.putative"
PVP01_0721300,N/A,"CPP,UF"
PVP01_0721400,FabG,"3-oxoacyl-[acyl-carrier-protein].reductase,.putative"
PVP01_0721500,RPB3,"DNA-directed.RNA.polymerase.II.subunit.RPB3,.putative"
PVP01_0721600,N/A,"OTU.domain-containing.protein,.putative"
PVP01_0721700,NOS,"nitric.oxide.synthase,.putative"
PVP01_0721800,PLP3,perforin-like.protein.3
PVP01_0721900,N/A,"CPP,UF"
PVP01_0722000,N/A,"cyclin-dependent.kinases.regulatory.subunit,.putative"
PVP01_0722100,LplA2,"lipoate-protein.ligase.2,.putative"
PVP01_0722200,N/A,"conserved.protein,.unknown.function"
PVP01_0722300,TRXR,"thioredoxin.reductase,.putative"
PVP01_0722400,N/A,"RNA-binding.protein,.putative"
PVP01_0722500,N/A,"patatin-like.phospholipase,.putative"
PVP01_0722600,N/A,"CPP,UF"
PVP01_0722700,N/A,"CPP,UF"
PVP01_0722800,TPK,"thiamine.pyrophosphokinase,.putative"
PVP01_0722900,N/A,"CPP,UF"
PVP01_0723000,N/A,"CPP,UF"
PVP01_0723100,N/A,"CPP,UF"
PVP01_0723200,SF3A3,"splicing.factor.3A.subunit.3,.putative"
PVP01_0723300,TRF1,"telomeric.repeat.binding.factor.1,.putative"
PVP01_0723400,ATAT,"alpha-tubulin.N-acetyltransferase,.putative"
PVP01_0723500,N/A,"CPP,UF"
PVP01_0723600,N/A,"CPP,UF"
PVP01_0723700,RRP8,"ribosomal.RNA-processing.protein.8,.putative"
PVP01_0723800,aPRS,"proline--tRNA.ligase,.putative"
PVP01_0723900,N/A,"protein.phosphatase-beta,.putative"
PVP01_0724000,TLP2,"thioredoxin-like.protein.2,.putative"
PVP01_0724100,N/A,"zinc.binding.protein.(Yippee),.putative"
PVP01_0724200,HDAC1,"histone.deacetylase.1,.putative"
PVP01_0724300,N/A,"armadillo.repeat.protein,.putative"
PVP01_0724400,N/A,"CPP,UF"
PVP01_0724500,N/A,"protein.kinase,.putative"
PVP01_0724600,N/A,"protein.kinase,.putative"
PVP01_0724700,N/A,"CPP,UF"
PVP01_0724800,N/A,"protein.kinase,.putative"
PVP01_0724900,N/A,"monocarboxylate.transporter,.putative"
PVP01_0725000,N/A,"CPP,UF"
PVP01_0725100,N/A,"CPP,UF"
PVP01_0725200,NADSYN,"glutamine-dependent.NAD(+).synthetase,.putative"
PVP01_0725300,N/A,"CPP,UF"
PVP01_0725400,N/A,"replication.termination.factor,.putative"
PVP01_0725500,N/A,"CS.domain.protein,.putative"
PVP01_0725600,N/A,"CPP,UF"
PVP01_0725700,N/A,"zinc.finger.protein,.putative"
PVP01_0725800,N/A,"fumarate.hydratase,.putative"
PVP01_0725900,N/A,"CPP,UF"
PVP01_0726000,N/A,"dynein.light.chain,.putative"
PVP01_0726100,N/A,"RNA-binding.protein,.putative"
PVP01_0726200,PPP4,"serine/threonine.protein.phosphatase.4,.putative"
PVP01_0726300,COX5B,"cytochrome.c.oxidase.subunit.5B,.putative"
PVP01_0726400,PSD,"phosphatidylserine.decarboxylase,.putative"
PVP01_0726500,COX6B,"cytochrome.c.oxidase.subunit.6B,.putative"
PVP01_0726600,N/A,"CPP,UF"
PVP01_0726700,N/A,"CPP,UF"
PVP01_0726800,N/A,"CPP,UF"
PVP01_0726900,N/A,"CPP,UF"
PVP01_0727000,N/A,"CPP,UF"
PVP01_0727100,N/A,"CPP,UF"
PVP01_0727200,N/A,"CPP,UF"
PVP01_0727300,N/A,"serine/threonine.protein.kinase,.putative"
PVP01_0727400,GK,"guanylate.kinase,.putative"
PVP01_0727500,TAF7,"transcription.initiation.factor.TFIID.subunit.7,.putative"
PVP01_0727600,N/A,"CPP,UF"
PVP01_0727700,N/A,"RNA-binding.protein,.putative"
PVP01_0727800,N/A,"CPP,UF"
PVP01_0727900,RhopH2,high.molecular.weight.rhoptry.protein.2
PVP01_0728000,N/A,"conserved.protein,.unknown.function"
PVP01_0728100,N/A,"G2.protein,.putative"
PVP01_0728200,N/A,"CPP,UF"
PVP01_0728300,N/A,"CPP,UF"
PVP01_0728400,N/A,"CPP,UF"
PVP01_0728500,N/A,"procollagen.lysine.5-dioxygenase,.putative"
PVP01_0728600,N/A,"CPP,UF"
PVP01_0728700,LRR8,leucine-rich.repeat.protein
PVP01_0728800,MSP1P,merozoite.surface.protein.1.paralog
PVP01_0728900,MSP1,merozoite.surface.protein.1
PVP01_0729000,N/A,"zinc.finger.protein,.putative"
PVP01_0729100,DGK1,"diacylglycerol.kinase,.putative"
PVP01_0729200,N/A,"peptidyl-prolyl.cis-trans.isomerase,.putative"
PVP01_0729300,N/A,"CPP,UF"
PVP01_0729400,N/A,"CPP,UF"
PVP01_0729500,N/A,"CPP,UF"
PVP01_0729600,NFU1,"NifU-like.protein,.putative"
PVP01_0729700,N/A,"elongation.factor.Tu,.putative"
PVP01_0729800,N/A,"nucleolar.protein.Nop52,.putative"
PVP01_0729900,Sel2,"selenoprotein,.putative"
PVP01_0730000,N/A,"CPP,UF"
PVP01_0730100,N/A,"PUB.domain-containing.protein,.putative"
PVP01_0730200,N/A,"CPP,UF"
PVP01_0730300,N/A,"conserved.protein,.unknown.function"
PVP01_0730400,N/A,"PIH1.domain-containing.protein,.putative"
PVP01_0730500,N/A,"proteasome.subunit.beta.type-6,.putative"
PVP01_0730600,AKLP2,"adenylate.kinase-like.protein.2,.putative"
PVP01_0730700,N/A,"CPP,UF"
PVP01_0730800,N/A,"protein.MAM3,.putative"
PVP01_0730900,PFN,"profilin,.putative"
PVP01_0731000,M18AAP,"M18.aspartyl.aminopeptidase,.putative"
PVP01_0731100,RF1,"peptide.chain.release.factor.1,.putative"
PVP01_0731200,DHHC6,"palmitoyltransferase.DHHC6,.putative"
PVP01_0731300,RPS6,"30S.ribosomal.protein.S6,.putative"
PVP01_0731400,N/A,"CPP,UF"
PVP01_0731500,CSE1,"importin.alpha.re-exporter,.putative"
PVP01_0731600,N/A,"CPP,UF"
PVP01_0731700,N/A,"CSTF.domain-containing.protein,.putative"
PVP01_0731800,N/A,"CPP,UF"
PVP01_0731900,N/A,"calcyclin-binding.protein,.putative"
PVP01_0732000,N/A,"CPP,UF"
PVP01_0732100,N/A,"CPP,UF"
PVP01_0732200,N/A,"gamma-tubulin.complex.component,.putative"
PVP01_0732300,MAS1,"mitochondrial-processing.peptidase.subunit.beta,.putative"
PVP01_0732400,N/A,"CPP,UF"
PVP01_0732500,N/A,"tubulin.delta.chain,.putative"
PVP01_0732600,N/A,"CPP,UF"
PVP01_0732700,N/A,"histidine--tRNA.ligase,.putative"
PVP01_0732800,XPD,"TFIIH.basal.transcription.factor.complex.helicase.XPD.subunit,.putative"
PVP01_0732900,N/A,"CPP,UF"
PVP01_0733000,N/A,"CPP,UF"
PVP01_0733100,ApiAP2,"AP2.domain.transcription.factor,.putative"
PVP01_0733200,N/A,"V-type.proton.ATPase.subunit.E,.putative"
PVP01_0733300,N/A,"CPP,UF"
PVP01_0733400,N/A,"UBX.domain,.putative"
PVP01_0733500,PKAc,"cAMP-dependent.protein.kinase.catalytic.subunit,.putative"
PVP01_0733600,N/A,"CPP,UF"
PVP01_0733700,SNRPB2,"U2.small.nuclear.ribonucleoprotein.B'',.putative"
PVP01_0733800,KSH1,"protein.kish,.putative"
PVP01_0733900,VPS33,"vacuolar.protein.sorting-associated.protein.33,.putative"
PVP01_0734000,N/A,"phosphatidylinositol.N-acetylglucosaminyltransferase.subunit.P,.putative"
PVP01_0734100,GDV1,"gametocyte.development.protein.1,.putative"
PVP01_0734200,N/A,"PEP,UF"
PVP01_0734300,N/A,"CPP,UF"
PVP01_0734400,N/A,"PEP,UF"
PVP01_0734500,CLAG7,cytoadherence.linked.asexual.protein.7
PVP01_0734600,N/A,"PEP,UF"
PVP01_0734700,N/A,hypothetical.protein
PVP01_0734800,ETRAMP,early.transcribed.membrane.protein
PVP01_0734900,N/A,"Plasmodium.exported.protein.(PHIST),.unknown.function"
PVP01_0735000,N/A,"PEP,UF"
PVP01_0735100,N/A,"PEP,UF"
PVP01_0735200,N/A,"PEP,UF"
PVP01_0735300,N/A,PIR.protein
PVP01_0735400,N/A,PIR.protein
PVP01_0735500,N/A,PIR.protein
PVP01_0735600,N/A,PIR.protein
PVP01_0735700,N/A,PIR.protein
PVP01_0735800,N/A,PIR.protein
PVP01_0735900,N/A,PIR.protein
PVP01_0736000,N/A,PIR.protein
PVP01_0736100,N/A,PIR.protein
PVP01_0736200,N/A,PIR.protein
PVP01_0736300,N/A,PIR.protein
PVP01_0736400,N/A,PIR.protein
PVP01_0736500,N/A,"PEP,UF"
PVP01_0736600,N/A,"PEP,UF"
PVP01_0736700,N/A,"PEP,UF"
PVP01_0736800,N/A,"PEP,UF"
PVP01_0736900,N/A,PIR.protein
PVP01_0737000,N/A,PIR.protein
PVP01_0737100,N/A,PIR.protein
PVP01_0737200,N/A,PIR.protein
PVP01_0737300,N/A,PIR.protein
PVP01_0737400,N/A,"PEP,UF"
PVP01_0737500,N/A,"PEP,UF"
PVP01_0737600,N/A,PIR.protein
PVP01_0737700,N/A,PIR.protein
PVP01_0737800,N/A,PIR.protein
PVP01_0737900,N/A,PIR.protein
PVP01_0738000,N/A,PIR.protein
PVP01_0738100,N/A,"PEP,UF"
PVP01_0738200,N/A,"PEP,UF"
PVP01_0738300,N/A,"PEP,UF"
PVP01_0738400,N/A,"PEP,UF,.pseudogene"
PVP01_0738500,N/A,"PEP,UF"
PVP01_0738600,N/A,"PEP,UF"
PVP01_0738700,N/A,"PEP,UF"
PVP01_0738800,N/A,"PEP,UF"
PVP01_0738900,N/A,"PEP,UF"
PVP01_0739000,N/A,"PEP,UF,.pseudogene"
PVP01_0739100,N/A,"PEP,UF"
PVP01_0739200,N/A,"PEP,UF"
PVP01_0739300,N/A,"PEP,UF,.pseudogene"
PVP01_0800100,N/A,PIR.protein
PVP01_0800200,N/A,"PIR.protein,.pseudogene"
PVP01_0800300,N/A,"PIR.protein,.pseudogene"
PVP01_0800400,N/A,"PEP,UF"
PVP01_0800500,N/A,PIR.protein
PVP01_0800600,N/A,PIR.protein
PVP01_0800700,RBP2b,reticulocyte.binding.protein.2b
PVP01_0800800,N/A,"PIR.protein,.pseudogene"
PVP01_0800900,N/A,"cytoadherence-linked.asexual.protein.(CLAG),.putative"
PVP01_0801000,N/A,hypothetical.protein
PVP01_0801100,N/A,"PEP,UF"
PVP01_0801200,N/A,"PEP,UF"
PVP01_0801300,N/A,"PEP,UF"
PVP01_0801400,N/A,"PEP,UF"
PVP01_0801500,N/A,"PEP,UF"
PVP01_0801600,N/A,"PEP,UF"
PVP01_0801700,N/A,STP1.protein
PVP01_0801800,TRAG14,tryptophan-rich.protein
PVP01_0801900,N/A,18S.ribosomal.RNA
PVP01_0802000,N/A,5.8S.ribosomal.RNA
PVP01_0802100,N/A,"CPP,UF"
PVP01_0802200,TRA2B,"transformer-2.protein.homolog.beta,.putative"
PVP01_0802300,N/A,"CPP,UF"
PVP01_0802400,N/A,"CPP,UF"
PVP01_0802500,N/A,"CPP,UF"
PVP01_0802600,N/A,"DnaJ.protein,.putative"
PVP01_0802700,N/A,"CPP,UF"
PVP01_0802800,N/A,"CPP,UF"
PVP01_0802900,N/A,"CPP,UF"
PVP01_0803000,N/A,"ribosome-binding.factor.A,.putative"
PVP01_0803100,ARD1,"N-terminal.acetyltransferase.A.complex.catalytic.subunit.ARD1,.putative"
PVP01_0803200,N/A,"CPP,UF"
PVP01_0803300,N/A,"40S.ribosomal.protein.S20e,.putative"
PVP01_0803400,IMC1c,"inner.membrane.complex.protein.1c,.putative"
PVP01_0803500,N/A,"MKT1.domain-containing.protein,.putative"
PVP01_0803600,EFTUD2,"U5.small.nuclear.ribonucleoprotein.component,.putative"
PVP01_0803700,N/A,"CPP,UF"
PVP01_0803800,N/A,"60S.ribosomal.protein.L13,.putative"
PVP01_0803900,N/A,"WD.repeat-containing.protein,.putative"
PVP01_0804000,N/A,"E3.ubiquitin-protein.ligase,.putative"
PVP01_0804100,N/A,"RNA-binding.protein,.putative"
PVP01_0804200,N/A,"CPP,UF"
PVP01_0804300,N/A,"CPP,UF"
PVP01_0804400,N/A,"CPP,UF"
PVP01_0804500,N/A,"ADP/ATP.carrier.protein,.putative"
PVP01_0804600,N/A,"CPP,UF"
PVP01_0804700,MRSapi,"methionine--tRNA.ligase,.putative"
PVP01_0804800,UTP25,"U3.small.nucleolar.RNA-associated.protein.25,.putative"
PVP01_0804900,N/A,"CPP,UF"
PVP01_0805000,N/A,"CPP,UF"
PVP01_0805100,N/A,"CPP,UF"
PVP01_0805200,UPF1,"regulator.of.nonsense.transcripts.1,.putative"
PVP01_0805300,N/A,"DnaJ.protein,.putative"
PVP01_0805400,N/A,"peptidase,.putative"
PVP01_0805500,N/A,"CPP,UF"
PVP01_0805600,N/A,"CPP,UF"
PVP01_0805700,IMP4,"IMP1-like.protein,.putative"
PVP01_0805800,NOT5,"CCR4-NOT.transcription.complex.subunit.5,.putative"
PVP01_0805900,ALBA3,"DNA/RNA-binding.protein.Alba.3,.putative"
PVP01_0806000,N/A,"CPP,UF"
PVP01_0806100,N/A,"CPP,UF"
PVP01_0806200,N/A,"CPP,UF"
PVP01_0806300,PhLP1,"phosducin-like.protein,.putative"
PVP01_0806400,N/A,"CPP,UF"
PVP01_0806500,GBP2,"single-strand.telomeric.DNA-binding.protein.GBP2,.putative"
PVP01_0806600,N/A,"PPPDE.peptidase,.putative"
PVP01_0806700,N/A,"conserved.membrane.protein,.unknown.function"
PVP01_0806800,N/A,"CPP,UF"
PVP01_0806900,N/A,"rho.GTPase-activating.protein,.putative"
PVP01_0807000,N/A,"RING.zinc.finger.protein,.putative"
PVP01_0807100,N/A,"CPP,UF"
PVP01_0807200,N/A,"CPP,UF"
PVP01_0807300,N/A,"CPP,UF"
PVP01_0807400,AP2-I,"AP2.domain.transcription.factor.AP2-I,.putative"
PVP01_0807500,N/A,"CPP,UF"
PVP01_0807600,EIF3D,"eukaryotic.translation.initiation.factor.3.subunit.D,.putative"
PVP01_0807700,HDA2,"histone.deacetylase.2,.putative"
PVP01_0807800,N/A,"zinc.finger.protein,.putative"
PVP01_0807900,N/A,"endonuclease,.putative"
PVP01_0808000,AP5S1,"AP-5.complex.subunit.sigma-1,.putative"
PVP01_0808100,RPT2,"26S.protease.regulatory.subunit.4,.putative"
PVP01_0808200,N/A,"CPP,UF"
PVP01_0808300,N/A,"zinc.finger.(CCCH.type).protein,.putative"
PVP01_0808400,N/A,"tubulin.beta.chain,.putative"
PVP01_0808500,NOP5,"nucleolar.protein.5,.putative"
PVP01_0808600,N/A,"Plasmodium.exported.protein.(PHIST),.unknown.function"
PVP01_0808700,N/A,"Plasmodium.exported.protein.(PHIST),.unknown.function"
PVP01_0808800,N/A,"Plasmodium.exported.protein.(PHIST),.unknown.function"
PVP01_0808900,AK1,"adenylate.kinase,.putative"
PVP01_0809000,DPH5,"diphthine.methyl.ester.synthase,.putative"
PVP01_0809100,N/A,"CPP,UF"
PVP01_0809200,N/A,"small.subunit.rRNA.synthesis-associated.protein,.putative"
PVP01_0809300,N/A,"CPP,UF"
PVP01_0809400,ZNF2,"zinc.finger.protein,.putative"
PVP01_0809500,N/A,"metalloprotease,.putative"
PVP01_0809600,PPM10,"protein.phosphatase.PPM10,.putative"
PVP01_0809700,N/A,"tubulin--tyrosine.ligase,.putative"
PVP01_0809800,N/A,"CPP,UF"
PVP01_0809900,N/A,"kinesin-4,.putative"
PVP01_0810000,N/A,"CPP,UF"
PVP01_0810100,N/A,"ribosomal.protein.L43,.mitochondrial,.putative"
PVP01_0810200,N/A,"PI31.domain-containing.protein,.putative"
PVP01_0810300,N/A,"DNA2/NAM7.helicase,.putative"
PVP01_0810400,SDH4,"succinate.dehydrogenase.subunit.4,.putative"
PVP01_0810500,N/A,"CPP,UF"
PVP01_0810600,N/A,"ankyrin-repeat.protein,.putative"
PVP01_0810700,eIF2beta,"eukaryotic.translation.initiation.factor.2.subunit.beta,.putative"
PVP01_0810800,N/A,"dolichyl-phosphate-mannose--protein.mannosyltransferase,.putative"
PVP01_0810900,N/A,"50S.ribosomal.protein.L22,.mitochondrial,.putative"
PVP01_0811000,N/A,"CPP,UF"
PVP01_0811100,ISP1,"inner.membrane.complex.sub-compartment.protein.1,.putative"
PVP01_0811200,N/A,"CPP,UF"
PVP01_0811300,N/A,"CPP,UF"
PVP01_0811400,ARV1,"protein.ARV1,.putative"
PVP01_0811500,N/A,"proteasome.subunit.beta.type-5,.putative"
PVP01_0811600,N/A,"CPP,UF"
PVP01_0811700,N/A,"CPP,UF"
PVP01_0811800,RAD23,"DNA.repair.protein.RAD23,.putative"
PVP01_0811900,PREBP,"PRE-binding.protein,.putative"
PVP01_0812000,HO,"heme.oxygenase,.putative"
PVP01_0812100,N/A,"RING.zinc.finger.protein,.putative"
PVP01_0812200,N/A,"CPP,UF"
PVP01_0812300,RA,"rhoptry.associated.adhesin,.putative"
PVP01_0812400,QCR7,"cytochrome.b-c1.complex.subunit.7,.putative"
PVP01_0812500,HGPRT,"hypoxanthine-guanine.phosphoribosyltransferase,.putative"
PVP01_0812600,N/A,"phosphoglucomutase,.putative"
PVP01_0812700,GMPS,"GMP.synthase.[glutamine-hydrolyzing],.putative"
